order_item_id,order_id,product_id,quantity,unit_price,total_price
OI_11376,OR_11376,P_9760,8,88.28,706.24
OI_11377,OR_11377,P_1365,6,23.12,138.72
OI_11378,OR_11378,P_2340,5,61.85,309.25
OI_11379,OR_11379,P_7278,5,67.43,337.15
OI_11380,OR_11380,P_8023,5,53.19,265.95
OI_11381,OR_11381,P_7163,4,70.35,281.4
OI_11382,OR_11382,P_6506,4,20.33,81.32
OI_11383,OR_11383,P_6070,2,88.33,176.66
OI_11384,OR_11384,P_714,3,92.24,276.72
OI_11385,OR_11385,P_4561,9,74.63,671.67
OI_11386,OR_11386,P_4489,9,77.32,695.88
OI_11387,OR_11387,P_2462,8,40.56,324.48
OI_11388,OR_11388,P_7931,9,25.37,228.33
OI_11389,OR_11389,P_5246,9,33.61,302.49
OI_11390,OR_11390,P_2789,10,65.05,650.5
OI_11391,OR_11391,P_5040,9,43.62,392.58
OI_11392,OR_11392,P_231,9,27.62,248.58
OI_11393,OR_11393,P_7052,5,28.33,141.65
OI_11394,OR_11394,P_4757,5,42.73,213.65
OI_11395,OR_11395,P_5313,2,85.47,170.94
OI_11396,OR_11396,P_5827,4,84.46,337.84
OI_11397,OR_11397,P_6243,1,69.48,69.48
OI_11398,OR_11398,P_4686,7,70.81,495.67
OI_11399,OR_11399,P_7305,7,18.56,129.92
OI_11400,OR_11400,P_9599,8,52.59,420.72
OI_11401,OR_11401,P_6288,6,45.75,274.5
OI_11402,OR_11402,P_1160,10,84.95,849.5
OI_11403,OR_11403,P_4912,9,68.1,612.9
OI_11404,OR_11404,P_5749,1,26.56,26.56
OI_11405,OR_11405,P_1057,6,80.0,480.0
OI_11406,OR_11406,P_8827,2,46.9,93.8
OI_11407,OR_11407,P_1056,9,60.73,546.57
OI_11408,OR_11408,P_2800,4,35.42,141.68
OI_11409,OR_11409,P_471,5,62.5,312.5
OI_11410,OR_11410,P_900,4,63.02,252.08
OI_11411,OR_11411,P_7422,2,88.36,176.72
OI_11412,OR_11412,P_8159,8,12.59,100.72
OI_11413,OR_11413,P_5784,3,89.1,267.3
OI_11414,OR_11414,P_1167,2,31.6,63.2
OI_11415,OR_11415,P_9774,6,81.54,489.24
OI_11416,OR_11416,P_5405,9,52.45,472.05
OI_11417,OR_11417,P_178,10,96.58,965.8
OI_11418,OR_11418,P_9273,5,54.56,272.8
OI_11419,OR_11419,P_5088,1,53.52,53.52
OI_11420,OR_11420,P_7365,8,58.19,465.52
OI_11421,OR_11421,P_2922,2,99.56,199.12
OI_11422,OR_11422,P_6751,6,24.27,145.62
OI_11423,OR_11423,P_7763,2,78.15,156.3
OI_11424,OR_11424,P_7759,2,34.52,69.04
OI_11425,OR_11425,P_6554,8,66.39,531.12
OI_11426,OR_11426,P_520,2,34.18,68.36
OI_11427,OR_11427,P_7887,4,10.2,40.8
OI_11428,OR_11428,P_1027,9,30.78,277.02
OI_11429,OR_11429,P_7974,10,39.34,393.4
OI_11430,OR_11430,P_4911,5,24.74,123.7
OI_11431,OR_11431,P_8892,3,29.32,87.96
OI_11432,OR_11432,P_9664,10,75.76,757.6
OI_11433,OR_11433,P_8228,10,99.67,996.7
OI_11434,OR_11434,P_8048,2,46.97,93.94
OI_11435,OR_11435,P_6258,10,98.96,989.6
OI_11436,OR_11436,P_4265,1,98.13,98.13
OI_11437,OR_11437,P_8239,1,48.93,48.93
OI_11438,OR_11438,P_6450,1,77.54,77.54
OI_11439,OR_11439,P_5143,5,16.41,82.05
OI_11440,OR_11440,P_1877,4,70.29,281.16
OI_11441,OR_11441,P_3454,2,27.22,54.44
OI_11442,OR_11442,P_1890,6,27.92,167.52
OI_11443,OR_11443,P_1508,1,44.0,44.0
OI_11444,OR_11444,P_365,1,30.01,30.01
OI_11445,OR_11445,P_3418,8,71.12,568.96
OI_11446,OR_11446,P_5313,7,82.32,576.24
OI_11447,OR_11447,P_4968,10,60.2,602.0
OI_11448,OR_11448,P_659,7,40.65,284.55
OI_11449,OR_11449,P_2260,8,64.62,516.96
OI_11450,OR_11450,P_1903,1,70.28,70.28
OI_11451,OR_11451,P_634,1,68.61,68.61
OI_11452,OR_11452,P_671,2,23.37,46.74
OI_11453,OR_11453,P_5641,6,91.5,549.0
OI_11454,OR_11454,P_5870,8,63.78,510.24
OI_11455,OR_11455,P_3502,2,58.25,116.5
OI_11456,OR_11456,P_5425,5,23.43,117.15
OI_11457,OR_11457,P_8047,4,98.08,392.32
OI_11458,OR_11458,P_221,6,13.57,81.42
OI_11459,OR_11459,P_4829,6,27.83,166.98
OI_11460,OR_11460,P_273,8,90.73,725.84
OI_11461,OR_11461,P_2823,1,86.36,86.36
OI_11462,OR_11462,P_6226,8,98.21,785.68
OI_11463,OR_11463,P_4506,5,27.7,138.5
OI_11464,OR_11464,P_8119,5,90.07,450.35
OI_11465,OR_11465,P_9907,6,75.0,450.0
OI_11466,OR_11466,P_7245,6,65.0,390.0
OI_11467,OR_11467,P_49,7,99.24,694.68
OI_11468,OR_11468,P_1990,2,68.9,137.8
OI_11469,OR_11469,P_9888,7,51.03,357.21
OI_11470,OR_11470,P_5915,7,33.63,235.41
OI_11471,OR_11471,P_9279,3,16.91,50.73
OI_11472,OR_11472,P_5479,5,82.08,410.4
OI_11473,OR_11473,P_4535,1,73.65,73.65
OI_11474,OR_11474,P_423,9,44.11,396.99
OI_11475,OR_11475,P_639,9,83.72,753.48
OI_11476,OR_11476,P_6365,6,18.68,112.08
OI_11477,OR_11477,P_702,8,95.29,762.32
OI_11478,OR_11478,P_7138,7,35.63,249.41
OI_11479,OR_11479,P_7351,8,21.54,172.32
OI_11480,OR_11480,P_1986,3,38.3,114.9
OI_11481,OR_11481,P_679,2,94.67,189.34
OI_11482,OR_11482,P_4777,2,28.78,57.56
OI_11483,OR_11483,P_100,1,18.95,18.95
OI_11484,OR_11484,P_7173,8,89.92,719.36
OI_11485,OR_11485,P_5429,5,42.4,212.0
OI_11486,OR_11486,P_5198,7,82.99,580.93
OI_11487,OR_11487,P_4050,5,41.76,208.8
OI_11488,OR_11488,P_7512,3,87.63,262.89
OI_11489,OR_11489,P_9623,4,44.89,179.56
OI_11490,OR_11490,P_6376,10,85.63,856.3
OI_11491,OR_11491,P_9584,8,30.51,244.08
OI_11492,OR_11492,P_5532,4,38.81,155.24
OI_11493,OR_11493,P_2119,4,29.18,116.72
OI_11494,OR_11494,P_2456,4,28.83,115.32
OI_11495,OR_11495,P_4276,6,41.03,246.18
OI_11496,OR_11496,P_8749,5,76.54,382.7
OI_11497,OR_11497,P_8458,7,78.16,547.12
OI_11498,OR_11498,P_8855,9,25.75,231.75
OI_11499,OR_11499,P_3414,1,58.74,58.74
OI_11500,OR_11500,P_30,7,46.28,323.96
OI_11501,OR_11501,P_9827,10,45.13,451.3
OI_11502,OR_11502,P_2773,1,34.05,34.05
OI_11503,OR_11503,P_6765,3,27.51,82.53
OI_11504,OR_11504,P_5528,3,61.5,184.5
OI_11505,OR_11505,P_3337,8,81.58,652.64
OI_11506,OR_11506,P_1760,6,51.26,307.56
OI_11507,OR_11507,P_8449,7,66.64,466.48
OI_11508,OR_11508,P_6285,1,75.31,75.31
OI_11509,OR_11509,P_2525,4,86.69,346.76
OI_11510,OR_11510,P_8982,1,96.44,96.44
OI_11511,OR_11511,P_2116,7,31.79,222.53
OI_11512,OR_11512,P_750,10,69.27,692.7
OI_11513,OR_11513,P_3831,1,45.35,45.35
OI_11514,OR_11514,P_6255,1,13.25,13.25
OI_11515,OR_11515,P_6256,4,60.38,241.52
OI_11516,OR_11516,P_3851,2,39.79,79.58
OI_11517,OR_11517,P_5923,6,69.38,416.28
OI_11518,OR_11518,P_4368,10,91.89,918.9
OI_11519,OR_11519,P_2038,10,63.28,632.8
OI_11520,OR_11520,P_4045,6,31.06,186.36
OI_11521,OR_11521,P_6491,5,88.1,440.5
OI_11522,OR_11522,P_5727,1,40.3,40.3
OI_11523,OR_11523,P_5096,6,97.78,586.68
OI_11524,OR_11524,P_7712,4,95.83,383.32
OI_11525,OR_11525,P_8416,2,85.99,171.98
OI_11526,OR_11526,P_2863,9,42.25,380.25
OI_11527,OR_11527,P_1802,2,75.96,151.92
OI_11528,OR_11528,P_1002,3,17.94,53.82
OI_11529,OR_11529,P_3683,1,36.28,36.28
OI_11530,OR_11530,P_4115,7,53.84,376.88
OI_11531,OR_11531,P_1422,8,31.12,248.96
OI_11532,OR_11532,P_4235,10,56.05,560.5
OI_11533,OR_11533,P_2421,1,39.96,39.96
OI_11534,OR_11534,P_4267,7,89.63,627.41
OI_11535,OR_11535,P_3650,9,29.22,262.98
OI_11536,OR_11536,P_6381,8,45.52,364.16
OI_11537,OR_11537,P_4994,2,94.84,189.68
OI_11538,OR_11538,P_1578,2,83.38,166.76
OI_11539,OR_11539,P_5164,2,95.91,191.82
OI_11540,OR_11540,P_7,6,31.18,187.08
OI_11541,OR_11541,P_3146,6,39.31,235.86
OI_11542,OR_11542,P_7944,5,52.89,264.45
OI_11543,OR_11543,P_8429,5,68.6,343.0
OI_11544,OR_11544,P_152,3,31.81,95.43
OI_11545,OR_11545,P_1225,4,87.2,348.8
OI_11546,OR_11546,P_4497,7,17.44,122.08
OI_11547,OR_11547,P_434,4,82.15,328.6
OI_11548,OR_11548,P_3928,4,12.67,50.68
OI_11549,OR_11549,P_3935,2,75.7,151.4
OI_11550,OR_11550,P_339,3,86.0,258.0
OI_11551,OR_11551,P_5985,10,83.54,835.4
OI_11552,OR_11552,P_9601,9,79.74,717.66
OI_11553,OR_11553,P_6514,4,42.31,169.24
OI_11554,OR_11554,P_4225,7,86.71,606.97
OI_11555,OR_11555,P_484,9,75.18,676.62
OI_11556,OR_11556,P_4433,4,38.73,154.92
OI_11557,OR_11557,P_1823,7,67.06,469.42
OI_11558,OR_11558,P_6607,5,66.18,330.9
OI_11559,OR_11559,P_304,5,77.42,387.1
OI_11560,OR_11560,P_5078,10,63.57,635.7
OI_11561,OR_11561,P_316,9,35.43,318.87
OI_11562,OR_11562,P_8262,7,53.93,377.51
OI_11563,OR_11563,P_3164,5,17.37,86.85
OI_11564,OR_11564,P_2058,2,77.53,155.06
OI_11565,OR_11565,P_8282,10,94.37,943.7
OI_11566,OR_11566,P_6041,9,80.26,722.34
OI_11567,OR_11567,P_2207,5,35.73,178.65
OI_11568,OR_11568,P_4394,9,20.74,186.66
OI_11569,OR_11569,P_1143,8,37.94,303.52
OI_11570,OR_11570,P_318,2,25.43,50.86
OI_11571,OR_11571,P_3047,6,64.65,387.9
OI_11572,OR_11572,P_6880,6,50.89,305.34
OI_11573,OR_11573,P_3342,5,16.63,83.15
OI_11574,OR_11574,P_7906,8,95.01,760.08
OI_11575,OR_11575,P_7987,1,69.86,69.86
OI_11576,OR_11576,P_2150,3,24.27,72.81
OI_11577,OR_11577,P_4838,8,27.52,220.16
OI_11578,OR_11578,P_5060,7,60.47,423.29
OI_11579,OR_11579,P_6572,2,83.88,167.76
OI_11580,OR_11580,P_4355,2,76.15,152.3
OI_11581,OR_11581,P_7854,1,92.1,92.1
OI_11582,OR_11582,P_6940,9,92.88,835.92
OI_11583,OR_11583,P_4971,2,96.52,193.04
OI_11584,OR_11584,P_2134,8,35.95,287.6
OI_11585,OR_11585,P_4666,6,95.57,573.42
OI_11586,OR_11586,P_3434,5,18.9,94.5
OI_11587,OR_11587,P_1473,5,84.0,420.0
OI_11588,OR_11588,P_3492,7,17.26,120.82
OI_11589,OR_11589,P_829,7,35.95,251.65
OI_11590,OR_11590,P_8120,6,68.86,413.16
OI_11591,OR_11591,P_2984,1,29.82,29.82
OI_11592,OR_11592,P_6468,4,21.06,84.24
OI_11593,OR_11593,P_3923,5,74.52,372.6
OI_11594,OR_11594,P_7815,1,90.58,90.58
OI_11595,OR_11595,P_7045,8,25.34,202.72
OI_11596,OR_11596,P_736,10,86.82,868.2
OI_11597,OR_11597,P_948,3,78.35,235.05
OI_11598,OR_11598,P_310,7,77.43,542.01
OI_11599,OR_11599,P_285,3,25.72,77.16
OI_11600,OR_11600,P_5976,1,56.01,56.01
OI_11601,OR_11601,P_616,6,71.31,427.86
OI_11602,OR_11602,P_1414,6,54.14,324.84
OI_11603,OR_11603,P_9607,3,40.81,122.43
OI_11604,OR_11604,P_6524,7,50.43,353.01
OI_11605,OR_11605,P_2728,6,80.09,480.54
OI_11606,OR_11606,P_2266,6,81.38,488.28
OI_11607,OR_11607,P_4250,6,47.67,286.02
OI_11608,OR_11608,P_4220,2,86.75,173.5
OI_11609,OR_11609,P_6747,7,76.47,535.29
OI_11610,OR_11610,P_3579,10,19.05,190.5
OI_11611,OR_11611,P_68,4,22.95,91.8
OI_11612,OR_11612,P_9191,5,92.6,463.0
OI_11613,OR_11613,P_5311,5,15.3,76.5
OI_11614,OR_11614,P_5646,2,85.77,171.54
OI_11615,OR_11615,P_2707,1,56.82,56.82
OI_11616,OR_11616,P_166,1,51.34,51.34
OI_11617,OR_11617,P_6316,9,88.13,793.17
OI_11618,OR_11618,P_8525,6,38.84,233.04
OI_11619,OR_11619,P_4119,4,91.63,366.52
OI_11620,OR_11620,P_9273,9,97.83,880.47
OI_11621,OR_11621,P_3693,2,34.04,68.08
OI_11622,OR_11622,P_3509,10,84.61,846.1
OI_11623,OR_11623,P_5403,6,55.29,331.74
OI_11624,OR_11624,P_873,4,61.64,246.56
OI_11625,OR_11625,P_6650,8,65.32,522.56
OI_11626,OR_11626,P_5815,4,48.0,192.0
OI_11627,OR_11627,P_2921,4,65.83,263.32
OI_11628,OR_11628,P_760,5,81.15,405.75
OI_11629,OR_11629,P_7403,9,62.88,565.92
OI_11630,OR_11630,P_7384,3,91.88,275.64
OI_11631,OR_11631,P_4979,3,63.42,190.26
OI_11632,OR_11632,P_8220,1,56.63,56.63
OI_11633,OR_11633,P_5938,2,64.49,128.98
OI_11634,OR_11634,P_8291,9,82.11,738.99
OI_11635,OR_11635,P_5158,7,27.28,190.96
OI_11636,OR_11636,P_1049,7,58.73,411.11
OI_11637,OR_11637,P_1236,2,99.42,198.84
OI_11638,OR_11638,P_3301,9,38.78,349.02
OI_11639,OR_11639,P_9072,2,54.47,108.94
OI_11640,OR_11640,P_5864,4,84.91,339.64
OI_11641,OR_11641,P_8131,1,12.2,12.2
OI_11642,OR_11642,P_4603,9,74.75,672.75
OI_11643,OR_11643,P_684,4,58.7,234.8
OI_11644,OR_11644,P_6082,7,64.0,448.0
OI_11645,OR_11645,P_7471,7,63.79,446.53
OI_11646,OR_11646,P_9199,2,53.57,107.14
OI_11647,OR_11647,P_2716,2,76.03,152.06
OI_11648,OR_11648,P_8142,7,42.48,297.36
OI_11649,OR_11649,P_1031,1,79.17,79.17
OI_11650,OR_11650,P_3511,10,36.49,364.9
OI_11651,OR_11651,P_6666,3,25.3,75.9
OI_11652,OR_11652,P_9960,2,42.9,85.8
OI_11653,OR_11653,P_4190,9,74.51,670.59
OI_11654,OR_11654,P_5777,10,18.08,180.8
OI_11655,OR_11655,P_4875,6,36.4,218.4
OI_11656,OR_11656,P_6863,4,99.42,397.68
OI_11657,OR_11657,P_6572,3,57.42,172.26
OI_11658,OR_11658,P_5280,7,40.13,280.91
OI_11659,OR_11659,P_9936,9,33.49,301.41
OI_11660,OR_11660,P_4785,1,87.75,87.75
OI_11661,OR_11661,P_4243,3,99.63,298.89
OI_11662,OR_11662,P_3774,3,77.95,233.85
OI_11663,OR_11663,P_5394,7,28.89,202.23
OI_11664,OR_11664,P_715,10,28.88,288.8
OI_11665,OR_11665,P_7866,6,62.24,373.44
OI_11666,OR_11666,P_2919,7,26.75,187.25
OI_11667,OR_11667,P_627,6,82.33,493.98
OI_11668,OR_11668,P_3493,9,87.06,783.54
OI_11669,OR_11669,P_6475,5,39.77,198.85
OI_11670,OR_11670,P_6758,1,16.86,16.86
OI_11671,OR_11671,P_3075,8,22.71,181.68
OI_11672,OR_11672,P_8463,10,85.67,856.7
OI_11673,OR_11673,P_5276,5,82.25,411.25
OI_11674,OR_11674,P_4602,5,13.64,68.2
OI_11675,OR_11675,P_4224,10,78.69,786.9
OI_11676,OR_11676,P_1634,5,72.37,361.85
OI_11677,OR_11677,P_8843,2,10.81,21.62
OI_11678,OR_11678,P_6069,5,57.15,285.75
OI_11679,OR_11679,P_5911,8,51.95,415.6
OI_11680,OR_11680,P_179,9,83.59,752.31
OI_11681,OR_11681,P_5884,4,58.66,234.64
OI_11682,OR_11682,P_5100,7,60.19,421.33
OI_11683,OR_11683,P_2249,5,76.09,380.45
OI_11684,OR_11684,P_2088,7,29.37,205.59
OI_11685,OR_11685,P_1585,3,16.87,50.61
OI_11686,OR_11686,P_2153,6,39.2,235.2
OI_11687,OR_11687,P_245,4,52.46,209.84
OI_11688,OR_11688,P_9843,9,63.14,568.26
OI_11689,OR_11689,P_7157,2,51.16,102.32
OI_11690,OR_11690,P_1406,6,78.8,472.8
OI_11691,OR_11691,P_5841,8,93.57,748.56
OI_11692,OR_11692,P_4686,4,21.17,84.68
OI_11693,OR_11693,P_6061,10,10.59,105.9
OI_11694,OR_11694,P_1852,1,27.22,27.22
OI_11695,OR_11695,P_7897,8,90.58,724.64
OI_11696,OR_11696,P_7333,8,85.18,681.44
OI_11697,OR_11697,P_1170,3,84.21,252.63
OI_11698,OR_11698,P_1299,7,49.91,349.37
OI_11699,OR_11699,P_4854,5,76.53,382.65
OI_11700,OR_11700,P_1983,5,49.69,248.45
OI_11701,OR_11701,P_1090,6,17.83,106.98
OI_11702,OR_11702,P_2865,9,44.76,402.84
OI_11703,OR_11703,P_9945,4,19.77,79.08
OI_11704,OR_11704,P_4032,3,50.94,152.82
OI_11705,OR_11705,P_7386,5,28.67,143.35
OI_11706,OR_11706,P_2898,2,14.29,28.58
OI_11707,OR_11707,P_4503,10,75.16,751.6
OI_11708,OR_11708,P_1878,3,14.33,42.99
OI_11709,OR_11709,P_3192,10,77.68,776.8
OI_11710,OR_11710,P_9277,6,75.13,450.78
OI_11711,OR_11711,P_7513,4,26.32,105.28
OI_11712,OR_11712,P_9163,1,39.74,39.74
OI_11713,OR_11713,P_2698,8,21.27,170.16
OI_11714,OR_11714,P_5563,10,24.22,242.2
OI_11715,OR_11715,P_5793,7,39.32,275.24
OI_11716,OR_11716,P_6529,1,24.81,24.81
OI_11717,OR_11717,P_7391,6,25.14,150.84
OI_11718,OR_11718,P_2881,9,62.15,559.35
OI_11719,OR_11719,P_640,9,31.55,283.95
OI_11720,OR_11720,P_9110,7,53.83,376.81
OI_11721,OR_11721,P_5369,10,83.2,832.0
OI_11722,OR_11722,P_7672,5,51.06,255.3
OI_11723,OR_11723,P_1729,9,16.98,152.82
OI_11724,OR_11724,P_6125,7,35.96,251.72
OI_11725,OR_11725,P_4105,10,75.84,758.4
OI_11726,OR_11726,P_7808,2,42.47,84.94
OI_11727,OR_11727,P_113,7,47.46,332.22
OI_11728,OR_11728,P_8908,7,69.75,488.25
OI_11729,OR_11729,P_9103,7,65.99,461.93
OI_11730,OR_11730,P_3067,5,42.16,210.8
OI_11731,OR_11731,P_9517,4,13.06,52.24
OI_11732,OR_11732,P_6635,4,11.41,45.64
OI_11733,OR_11733,P_5757,2,66.19,132.38
OI_11734,OR_11734,P_6222,1,90.13,90.13
OI_11735,OR_11735,P_1664,9,41.82,376.38
OI_11736,OR_11736,P_6915,6,46.11,276.66
OI_11737,OR_11737,P_3612,10,61.92,619.2
OI_11738,OR_11738,P_5968,1,98.59,98.59
OI_11739,OR_11739,P_103,8,45.62,364.96
OI_11740,OR_11740,P_9235,9,13.46,121.14
OI_11741,OR_11741,P_2573,7,25.3,177.1
OI_11742,OR_11742,P_7675,3,28.32,84.96
OI_11743,OR_11743,P_2090,4,22.96,91.84
OI_11744,OR_11744,P_4809,8,61.67,493.36
OI_11745,OR_11745,P_4648,3,62.3,186.9
OI_11746,OR_11746,P_4849,9,23.3,209.7
OI_11747,OR_11747,P_222,2,19.57,39.14
OI_11748,OR_11748,P_3502,1,84.1,84.1
OI_11749,OR_11749,P_9161,10,69.82,698.2
OI_11750,OR_11750,P_4005,1,82.87,82.87
OI_11751,OR_11751,P_5091,10,67.49,674.9
OI_11752,OR_11752,P_6710,8,61.77,494.16
OI_11753,OR_11753,P_4359,6,32.2,193.2
OI_11754,OR_11754,P_4114,2,33.68,67.36
OI_11755,OR_11755,P_657,2,73.91,147.82
OI_11756,OR_11756,P_9048,7,78.55,549.85
OI_11757,OR_11757,P_918,6,92.6,555.6
OI_11758,OR_11758,P_7075,6,35.76,214.56
OI_11759,OR_11759,P_5093,6,45.13,270.78
OI_11760,OR_11760,P_6396,8,62.59,500.72
OI_11761,OR_11761,P_8268,9,34.57,311.13
OI_11762,OR_11762,P_1724,5,32.74,163.7
OI_11763,OR_11763,P_7203,4,80.81,323.24
OI_11764,OR_11764,P_7686,1,87.36,87.36
OI_11765,OR_11765,P_9961,8,25.39,203.12
OI_11766,OR_11766,P_8626,7,96.86,678.02
OI_11767,OR_11767,P_9646,10,43.91,439.1
OI_11768,OR_11768,P_7745,3,33.37,100.11
OI_11769,OR_11769,P_8537,10,13.38,133.8
OI_11770,OR_11770,P_231,7,56.36,394.52
OI_11771,OR_11771,P_8314,6,40.63,243.78
OI_11772,OR_11772,P_3490,5,76.68,383.4
OI_11773,OR_11773,P_8481,8,87.53,700.24
OI_11774,OR_11774,P_882,8,67.43,539.44
OI_11775,OR_11775,P_955,1,16.83,16.83
OI_11776,OR_11776,P_8034,7,90.6,634.2
OI_11777,OR_11777,P_9072,9,48.07,432.63
OI_11778,OR_11778,P_3996,9,12.2,109.8
OI_11779,OR_11779,P_4227,7,90.19,631.33
OI_11780,OR_11780,P_5185,4,85.09,340.36
OI_11781,OR_11781,P_6652,9,61.38,552.42
OI_11782,OR_11782,P_8822,8,91.15,729.2
OI_11783,OR_11783,P_1213,1,91.75,91.75
OI_11784,OR_11784,P_8407,7,39.95,279.65
OI_11785,OR_11785,P_2553,2,55.93,111.86
OI_11786,OR_11786,P_3854,10,68.73,687.3
OI_11787,OR_11787,P_4623,1,14.98,14.98
OI_11788,OR_11788,P_9153,8,87.42,699.36
OI_11789,OR_11789,P_3561,6,83.92,503.52
OI_11790,OR_11790,P_7759,5,19.38,96.9
OI_11791,OR_11791,P_5315,6,40.1,240.6
OI_11792,OR_11792,P_3363,3,42.6,127.8
OI_11793,OR_11793,P_3358,3,42.14,126.42
OI_11794,OR_11794,P_5635,3,48.61,145.83
OI_11795,OR_11795,P_5682,8,53.03,424.24
OI_11796,OR_11796,P_916,8,14.69,117.52
OI_11797,OR_11797,P_5775,1,77.93,77.93
OI_11798,OR_11798,P_1113,6,93.74,562.44
OI_11799,OR_11799,P_3972,4,89.72,358.88
OI_11800,OR_11800,P_7972,5,95.31,476.55
OI_11801,OR_11801,P_2151,9,38.5,346.5
OI_11802,OR_11802,P_9451,2,89.32,178.64
OI_11803,OR_11803,P_8418,7,57.41,401.87
OI_11804,OR_11804,P_9684,2,23.29,46.58
OI_11805,OR_11805,P_5250,1,40.79,40.79
OI_11806,OR_11806,P_1644,8,86.79,694.32
OI_11807,OR_11807,P_5197,8,47.14,377.12
OI_11808,OR_11808,P_4952,8,82.1,656.8
OI_11809,OR_11809,P_8324,1,64.79,64.79
OI_11810,OR_11810,P_6953,6,76.05,456.3
OI_11811,OR_11811,P_6109,9,99.73,897.57
OI_11812,OR_11812,P_7242,3,90.38,271.14
OI_11813,OR_11813,P_8115,5,80.99,404.95
OI_11814,OR_11814,P_2853,1,51.93,51.93
OI_11815,OR_11815,P_5151,10,54.8,548.0
OI_11816,OR_11816,P_5100,3,70.18,210.54
OI_11817,OR_11817,P_1910,3,79.48,238.44
OI_11818,OR_11818,P_448,9,31.9,287.1
OI_11819,OR_11819,P_4087,5,45.87,229.35
OI_11820,OR_11820,P_8524,9,86.89,782.01
OI_11821,OR_11821,P_4111,2,54.81,109.62
OI_11822,OR_11822,P_6584,3,76.75,230.25
OI_11823,OR_11823,P_2121,5,38.62,193.1
OI_11824,OR_11824,P_9316,3,89.01,267.03
OI_11825,OR_11825,P_3288,1,80.1,80.1
OI_11826,OR_11826,P_1372,6,18.06,108.36
OI_11827,OR_11827,P_6595,3,43.52,130.56
OI_11828,OR_11828,P_8851,8,13.06,104.48
OI_11829,OR_11829,P_1129,7,76.58,536.06
OI_11830,OR_11830,P_9950,8,71.38,571.04
OI_11831,OR_11831,P_2382,4,57.37,229.48
OI_11832,OR_11832,P_652,7,48.09,336.63
OI_11833,OR_11833,P_5487,5,64.59,322.95
OI_11834,OR_11834,P_2129,6,77.66,465.96
OI_11835,OR_11835,P_3345,10,72.48,724.8
OI_11836,OR_11836,P_2109,1,67.06,67.06
OI_11837,OR_11837,P_2175,5,74.96,374.8
OI_11838,OR_11838,P_4441,9,76.96,692.64
OI_11839,OR_11839,P_3294,10,97.26,972.6
OI_11840,OR_11840,P_1107,10,78.07,780.7
OI_11841,OR_11841,P_8103,2,35.53,71.06
OI_11842,OR_11842,P_8886,8,93.23,745.84
OI_11843,OR_11843,P_9084,10,22.77,227.7
OI_11844,OR_11844,P_6724,8,73.43,587.44
OI_11845,OR_11845,P_225,9,21.07,189.63
OI_11846,OR_11846,P_4513,2,98.13,196.26
OI_11847,OR_11847,P_1136,8,39.07,312.56
OI_11848,OR_11848,P_2476,3,84.49,253.47
OI_11849,OR_11849,P_8146,3,50.2,150.6
OI_11850,OR_11850,P_1681,2,39.94,79.88
OI_11851,OR_11851,P_2279,5,89.56,447.8
OI_11852,OR_11852,P_5631,9,35.41,318.69
OI_11853,OR_11853,P_3634,5,48.12,240.6
OI_11854,OR_11854,P_6133,3,28.53,85.59
OI_11855,OR_11855,P_9273,1,10.38,10.38
OI_11856,OR_11856,P_9019,6,90.35,542.1
OI_11857,OR_11857,P_6162,7,94.32,660.24
OI_11858,OR_11858,P_1387,10,79.11,791.1
OI_11859,OR_11859,P_6801,4,34.51,138.04
OI_11860,OR_11860,P_2015,6,33.64,201.84
OI_11861,OR_11861,P_6430,1,45.07,45.07
OI_11862,OR_11862,P_6712,9,21.61,194.49
OI_11863,OR_11863,P_8794,3,53.24,159.72
OI_11864,OR_11864,P_5856,7,56.02,392.14
OI_11865,OR_11865,P_1539,2,45.93,91.86
OI_11866,OR_11866,P_9932,10,69.27,692.7
OI_11867,OR_11867,P_153,4,49.48,197.92
OI_11868,OR_11868,P_1583,5,34.95,174.75
OI_11869,OR_11869,P_2950,1,35.17,35.17
OI_11870,OR_11870,P_497,9,74.59,671.31
OI_11871,OR_11871,P_4520,3,87.94,263.82
OI_11872,OR_11872,P_3008,9,24.37,219.33
OI_11873,OR_11873,P_236,6,14.28,85.68
OI_11874,OR_11874,P_7321,6,72.38,434.28
OI_11875,OR_11875,P_1662,9,56.81,511.29
OI_11876,OR_11876,P_5048,6,26.24,157.44
OI_11877,OR_11877,P_4501,5,51.23,256.15
OI_11878,OR_11878,P_6193,10,67.51,675.1
OI_11879,OR_11879,P_4394,1,16.1,16.1
OI_11880,OR_11880,P_9620,6,19.05,114.3
OI_11881,OR_11881,P_1580,5,36.61,183.05
OI_11882,OR_11882,P_3875,2,22.82,45.64
OI_11883,OR_11883,P_5649,5,16.14,80.7
OI_11884,OR_11884,P_5827,8,79.98,639.84
OI_11885,OR_11885,P_7052,3,26.26,78.78
OI_11886,OR_11886,P_9432,2,43.85,87.7
OI_11887,OR_11887,P_3852,4,49.75,199.0
OI_11888,OR_11888,P_6013,8,33.34,266.72
OI_11889,OR_11889,P_3740,3,46.94,140.82
OI_11890,OR_11890,P_7631,9,56.9,512.1
OI_11891,OR_11891,P_3502,8,34.95,279.6
OI_11892,OR_11892,P_7513,4,27.92,111.68
OI_11893,OR_11893,P_9890,2,75.62,151.24
OI_11894,OR_11894,P_8552,9,72.41,651.69
