order_id,customer_id,order_date,order_time,total_order_amount
OR_10732,customer_107433,2021-04-20,08:38:00,271.02
OR_10733,customer_105169,2023-12-28,02:29:00,279.58
OR_10734,customer_101346,2020-02-08,02:45:00,327.25
OR_10735,customer_102136,2022-08-25,01:14:00,51.29
OR_10736,customer_101997,2023-05-11,03:10:00,25.36
OR_10737,customer_107222,2023-03-31,21:14:00,194.71
OR_10738,customer_104517,2022-01-10,05:00:00,367.17
OR_10739,customer_10548,2023-07-06,06:19:00,331.84
OR_10740,customer_101038,2020-01-14,17:38:00,176.74
OR_10741,customer_107369,2023-05-18,03:53:00,71.36
OR_10742,customer_109615,2023-02-22,15:42:00,90.8
OR_10743,customer_105677,2023-08-28,09:14:00,227.45
OR_10744,customer_101189,2023-09-02,11:01:00,365.19
OR_10745,customer_105573,2023-01-04,03:38:00,106.76
OR_10746,customer_109399,2020-01-10,10:25:00,209.52
OR_10747,customer_109246,2023-06-10,13:43:00,81.54
OR_10748,customer_101851,2020-10-25,14:20:00,476.2
OR_10749,customer_102706,2020-12-08,07:20:00,233.49
OR_10750,customer_102533,2023-03-08,17:57:00,286.86
OR_10751,customer_101615,2020-12-24,07:45:00,319.73
OR_10752,customer_104308,2020-02-28,12:38:00,276.67
OR_10753,customer_104805,2023-07-29,18:34:00,385.14
OR_10754,customer_105788,2021-06-07,11:47:00,205.82
OR_10755,customer_108305,2021-03-16,09:22:00,309.07
OR_10756,customer_105289,2023-09-13,07:00:00,322.61
OR_10757,customer_102338,2023-04-29,23:18:00,350.34
OR_10758,customer_102967,2020-03-09,22:08:00,39.91
OR_10759,customer_105730,2021-08-06,16:31:00,31.85
OR_10760,customer_104133,2023-05-07,23:01:00,104.59
OR_10761,customer_101708,2021-03-18,12:19:00,28.92
OR_10762,customer_104306,2023-12-10,04:55:00,492.47
OR_10763,customer_105889,2020-05-26,00:24:00,467.99
OR_10764,customer_109596,2021-04-27,19:11:00,374.39
OR_10765,customer_109781,2022-03-18,16:46:00,301.27
OR_10766,customer_101265,2023-03-25,23:01:00,272.78
OR_10767,customer_102921,2022-12-14,00:33:00,414.39
OR_10768,customer_106516,2023-11-02,16:25:00,179.13
OR_10769,customer_102629,2023-11-17,01:43:00,150.35
OR_10770,customer_104149,2020-01-26,00:42:00,233.65
OR_10771,customer_105454,2020-02-11,16:51:00,325.9
OR_10772,customer_108440,2020-12-06,02:42:00,347.56
OR_10773,customer_108894,2023-10-27,22:38:00,253.67
OR_10774,customer_109705,2023-01-08,17:38:00,319.78
OR_10775,customer_102871,2021-07-21,18:12:00,143.04
OR_10776,customer_107122,2021-04-22,07:01:00,15.16
OR_10777,customer_108672,2020-10-11,06:15:00,229.9
OR_10778,customer_109198,2023-02-09,11:46:00,100.98
OR_10779,customer_102014,2023-09-25,00:37:00,238.65
OR_10780,customer_101958,2023-11-06,06:06:00,233.45
OR_10781,customer_109606,2021-06-29,19:30:00,134.09
OR_10782,customer_108777,2020-02-14,13:01:00,481.5
OR_10783,customer_108333,2022-02-06,18:05:00,450.71
OR_10784,customer_104222,2022-01-11,17:06:00,133.8
OR_10785,customer_101954,2022-01-05,03:16:00,389.23
OR_10786,customer_107194,2020-09-11,15:59:00,331.56
OR_10787,customer_103523,2021-07-10,02:23:00,10.01
OR_10788,customer_103,2021-02-17,22:44:00,228.3
OR_10789,customer_109611,2022-07-31,09:21:00,217.53
OR_10790,customer_10223,2020-04-16,10:06:00,165.51
OR_10791,customer_102548,2020-07-03,15:07:00,90.77
OR_10792,customer_102394,2021-12-15,14:00:00,145.52
OR_10793,customer_10365,2022-06-20,05:35:00,387.27
OR_10794,customer_103244,2020-01-26,10:29:00,404.61
OR_10795,customer_106339,2022-06-17,04:30:00,254.62
OR_10796,customer_102318,2020-12-22,11:08:00,361.72
OR_10797,customer_105798,2023-05-18,13:11:00,111.84
OR_10798,customer_104637,2020-09-30,18:23:00,198.38
OR_10799,customer_106303,2022-08-19,05:20:00,475.96
OR_10800,customer_107096,2020-05-26,06:29:00,80.34
OR_10801,customer_104491,2020-11-28,05:11:00,98.16
OR_10802,customer_10962,2022-08-05,17:24:00,103.94
OR_10803,customer_108592,2021-09-21,00:34:00,431.99
OR_10804,customer_109140,2023-05-20,14:16:00,152.82
OR_10805,customer_102930,2022-06-06,16:19:00,403.77
OR_10806,customer_101611,2023-03-24,22:15:00,120.26
OR_10807,customer_101437,2021-10-14,22:14:00,244.39
OR_10808,customer_103410,2022-01-01,06:13:00,34.82
OR_10809,customer_10502,2022-07-22,21:05:00,342.82
OR_10810,customer_104112,2020-07-28,21:27:00,351.4
OR_10811,customer_109272,2020-07-27,20:55:00,182.38
OR_10812,customer_10924,2021-02-03,11:00:00,340.78
OR_10813,customer_102079,2023-03-11,13:29:00,430.51
OR_10814,customer_104768,2022-11-13,15:50:00,340.01
OR_10815,customer_10455,2021-11-06,10:24:00,166.65
OR_10816,customer_101661,2022-08-22,12:18:00,153.89
OR_10817,customer_102263,2023-09-05,16:50:00,242.67
OR_10818,customer_109642,2021-01-23,07:03:00,299.88
OR_10819,customer_10214,2022-12-10,14:29:00,340.31
OR_10820,customer_105763,2021-11-29,21:23:00,383.96
OR_10821,customer_101374,2022-01-02,00:13:00,372.96
OR_10822,customer_108182,2020-12-22,14:02:00,441.79
OR_10823,customer_105653,2020-11-29,04:34:00,72.65
OR_10824,customer_106662,2021-03-09,01:39:00,257.91
OR_10825,customer_107468,2021-06-05,04:42:00,437.53
OR_10826,customer_104005,2020-10-05,08:49:00,362.24
OR_10827,customer_106325,2022-05-10,16:22:00,264.19
OR_10828,customer_109908,2023-04-15,11:11:00,131.89
OR_10829,customer_105612,2022-05-14,08:21:00,23.18
OR_10830,customer_108749,2022-04-23,07:06:00,131.81
OR_10831,customer_108977,2022-09-03,04:09:00,30.8
OR_10832,customer_104097,2021-05-08,10:33:00,35.71
OR_10833,customer_109158,2021-06-08,16:43:00,73.12
OR_10834,customer_106617,2023-05-11,08:27:00,182.21
OR_10835,customer_107827,2023-09-07,20:29:00,418.37
OR_10836,customer_106038,2023-05-28,14:10:00,85.43
OR_10837,customer_107492,2023-06-26,03:51:00,150.0
OR_10838,customer_103617,2023-10-07,08:48:00,144.19
OR_10839,customer_103843,2021-08-20,10:06:00,82.05
OR_10840,customer_101464,2022-09-10,01:08:00,344.71
OR_10841,customer_102205,2023-06-24,08:51:00,262.27
OR_10842,customer_108311,2021-08-06,13:21:00,459.67
OR_10843,customer_105415,2023-02-19,20:36:00,52.25
OR_10844,customer_102929,2020-11-18,23:33:00,156.47
OR_10845,customer_10312,2022-12-04,00:47:00,261.25
OR_10846,customer_102392,2022-12-16,12:25:00,259.65
OR_10847,customer_106627,2020-02-18,20:24:00,277.61
OR_10848,customer_108352,2021-03-12,15:27:00,471.44
OR_10849,customer_107367,2023-06-19,07:32:00,150.48
OR_10850,customer_106155,2022-11-12,22:08:00,437.93
OR_10851,customer_108110,2023-11-18,03:14:00,342.16
OR_10852,customer_106446,2023-03-14,11:35:00,78.95
OR_10853,customer_109049,2020-02-17,12:38:00,443.66
OR_10854,customer_105530,2022-09-04,17:10:00,337.61
OR_10855,customer_101783,2021-07-12,12:28:00,14.7
OR_10856,customer_102874,2023-07-15,09:35:00,84.98
OR_10857,customer_109282,2022-04-28,05:07:00,498.83
OR_10858,customer_10762,2020-04-18,20:11:00,410.02
OR_10859,customer_108660,2022-09-07,04:53:00,380.97
OR_10860,customer_108237,2021-10-27,18:29:00,359.47
OR_10861,customer_103087,2023-06-09,23:56:00,51.88
OR_10862,customer_10227,2021-12-02,04:12:00,440.69
OR_10863,customer_105311,2020-10-26,21:36:00,450.44
OR_10864,customer_107144,2020-04-14,09:00:00,374.77
OR_10865,customer_108778,2022-06-27,16:56:00,346.4
OR_10866,customer_105214,2021-09-20,10:49:00,464.6
OR_10867,customer_105035,2023-10-12,16:34:00,273.33
OR_10868,customer_101444,2021-02-25,15:04:00,424.55
OR_10869,customer_109986,2021-09-15,00:00:00,27.51
OR_10870,customer_106619,2022-04-29,06:02:00,462.57
OR_10871,customer_102099,2022-01-05,21:24:00,265.96
OR_10872,customer_106143,2023-02-17,01:33:00,449.88
OR_10873,customer_103708,2020-10-29,10:06:00,436.84
OR_10874,customer_108275,2020-01-23,17:55:00,147.56
OR_10875,customer_107327,2022-05-12,06:40:00,431.42
OR_10876,customer_107784,2020-11-20,17:36:00,66.13
OR_10877,customer_108403,2023-07-10,20:48:00,115.94
OR_10878,customer_107054,2023-10-31,18:32:00,160.3
OR_10879,customer_107595,2023-05-14,12:53:00,364.89
OR_10880,customer_108102,2023-08-01,16:10:00,190.4
OR_10881,customer_108376,2023-09-10,10:13:00,270.84
OR_10882,customer_106007,2022-05-15,03:36:00,172.32
OR_10883,customer_101580,2021-08-31,03:51:00,105.45
OR_10884,customer_101870,2022-10-31,04:38:00,46.85
OR_10885,customer_10287,2021-12-24,03:24:00,419.42
OR_10886,customer_108646,2021-09-28,01:10:00,337.45
OR_10887,customer_101436,2022-06-18,10:24:00,163.87
OR_10888,customer_109004,2023-06-10,23:13:00,24.06
OR_10889,customer_102020,2020-06-25,19:22:00,450.82
OR_10890,customer_103968,2021-02-19,04:09:00,226.87
OR_10891,customer_10811,2021-06-03,14:41:00,65.27
OR_10892,customer_102974,2022-08-23,16:58:00,264.66
OR_10893,customer_106036,2021-08-02,12:25:00,497.53
OR_10894,customer_101486,2021-12-14,00:55:00,156.27
OR_10895,customer_106373,2022-11-09,09:51:00,89.68
OR_10896,customer_105786,2022-05-02,00:41:00,111.44
OR_10897,customer_109368,2021-11-23,22:39:00,425.55
OR_10898,customer_106175,2023-10-14,12:59:00,151.16
OR_10899,customer_105727,2020-07-07,22:13:00,408.74
OR_10900,customer_103354,2022-12-11,20:08:00,65.75
OR_10901,customer_10115,2020-01-14,16:36:00,252.11
OR_10902,customer_102695,2021-08-15,01:58:00,487.26
OR_10903,customer_108143,2022-03-13,20:08:00,481.09
OR_10904,customer_107973,2023-01-12,11:06:00,45.44
OR_10905,customer_109034,2022-11-20,10:10:00,430.75
OR_10906,customer_109505,2021-12-15,22:40:00,323.99
OR_10907,customer_107701,2022-07-28,17:24:00,31.54
OR_10908,customer_108899,2020-12-03,15:54:00,293.07
OR_10909,customer_107920,2020-01-26,10:35:00,191.13
OR_10910,customer_107768,2021-01-11,14:41:00,280.59
OR_10911,customer_101994,2022-04-17,04:47:00,237.17
OR_10912,customer_108252,2023-04-27,22:08:00,146.36
OR_10913,customer_109235,2023-10-25,03:13:00,433.77
OR_10914,customer_104486,2021-07-25,12:24:00,63.43
OR_10915,customer_101428,2020-07-05,05:32:00,17.25
OR_10916,customer_102700,2020-08-29,18:41:00,293.76
OR_10917,customer_107558,2020-05-13,19:02:00,278.36
OR_10918,customer_103580,2023-12-10,00:50:00,466.04
OR_10919,customer_103968,2023-12-01,08:52:00,221.34
OR_10920,customer_101388,2023-06-07,06:01:00,325.45
OR_10921,customer_101653,2021-08-12,01:24:00,371.67
OR_10922,customer_109564,2023-02-21,00:08:00,284.47
OR_10923,customer_101562,2020-02-11,03:31:00,138.36
OR_10924,customer_105459,2020-02-05,00:17:00,73.77
OR_10925,customer_103480,2023-04-26,04:27:00,254.95
OR_10926,customer_10313,2022-09-02,01:51:00,396.99
OR_10927,customer_109410,2020-12-08,10:12:00,172.94
OR_10928,customer_109704,2021-07-23,01:25:00,466.17
OR_10929,customer_108549,2020-10-03,00:46:00,47.55
OR_10930,customer_103035,2021-01-27,11:06:00,476.39
OR_10931,customer_104610,2020-10-15,14:51:00,132.99
OR_10932,customer_107682,2023-10-07,12:54:00,46.9
OR_10933,customer_10976,2022-05-01,04:45:00,228.47
OR_10934,customer_106901,2023-11-28,11:18:00,152.88
OR_10935,customer_103890,2023-01-10,07:03:00,244.38
OR_10936,customer_103479,2020-01-30,04:04:00,497.36
OR_10937,customer_108616,2023-08-19,20:49:00,496.76
OR_10938,customer_104243,2020-09-13,13:28:00,298.11
OR_10939,customer_105390,2020-01-25,17:53:00,76.98
OR_10940,customer_108632,2021-05-15,13:03:00,174.18
OR_10941,customer_109416,2020-10-01,16:10:00,425.71
OR_10942,customer_101109,2022-06-26,04:31:00,491.89
OR_10943,customer_109036,2020-04-24,05:57:00,217.6
OR_10944,customer_108957,2020-07-13,07:17:00,96.14
OR_10945,customer_101657,2020-07-11,21:11:00,476.26
OR_10946,customer_103301,2022-10-29,03:50:00,438.34
OR_10947,customer_104615,2023-06-03,07:36:00,494.88
OR_10948,customer_1059,2020-06-10,13:13:00,295.76
OR_10949,customer_101227,2023-09-06,05:46:00,81.98
OR_10950,customer_104551,2021-05-02,22:55:00,172.99
OR_10951,customer_103547,2023-03-25,05:43:00,83.52
OR_10952,customer_104789,2023-10-21,17:54:00,24.99
OR_10953,customer_108441,2021-02-03,01:49:00,67.96
OR_10954,customer_10709,2023-06-11,13:30:00,229.17
OR_10955,customer_103561,2022-05-03,03:38:00,42.6
OR_10956,customer_105017,2021-01-03,22:30:00,446.71
OR_10957,customer_108476,2022-08-14,13:01:00,406.88
OR_10958,customer_106753,2021-03-11,10:01:00,424.27
OR_10959,customer_104349,2020-07-08,01:28:00,31.36
OR_10960,customer_104505,2022-03-02,22:04:00,258.22
OR_10961,customer_10555,2020-10-07,07:46:00,363.16
OR_10962,customer_105023,2020-06-15,20:16:00,294.8
OR_10963,customer_107614,2020-05-21,20:20:00,46.63
OR_10964,customer_101957,2023-10-15,10:04:00,223.47
OR_10965,customer_10885,2020-06-07,00:33:00,342.76
OR_10966,customer_101193,2021-10-19,05:47:00,433.37
OR_10967,customer_10177,2022-05-15,11:53:00,48.33
OR_10968,customer_109643,2023-11-17,10:38:00,483.16
OR_10969,customer_104558,2021-05-14,20:00:00,150.28
OR_10970,customer_104416,2023-12-10,02:05:00,424.9
OR_10971,customer_106919,2021-10-24,19:59:00,32.88
OR_10972,customer_105234,2020-02-29,22:33:00,189.28
OR_10973,customer_1035,2022-09-05,17:18:00,18.72
OR_10974,customer_105358,2022-04-30,07:25:00,209.11
OR_10975,customer_103177,2020-10-16,23:13:00,442.0
OR_10976,customer_10770,2020-02-02,04:41:00,179.97
OR_10977,customer_106604,2021-07-09,20:39:00,232.93
OR_10978,customer_102016,2022-03-14,20:15:00,91.33
OR_10979,customer_101317,2021-02-22,13:41:00,199.58
OR_10980,customer_104820,2022-11-15,01:29:00,129.69
OR_10981,customer_103913,2021-10-03,08:40:00,242.89
OR_10982,customer_101919,2022-11-04,20:57:00,210.05
OR_10983,customer_106326,2021-01-09,16:51:00,355.23
OR_10984,customer_108911,2020-05-10,09:47:00,250.12
OR_10985,customer_101499,2022-09-17,22:51:00,348.64
OR_10986,customer_10819,2023-03-17,06:17:00,366.9
OR_10987,customer_107479,2020-10-20,18:29:00,161.9
OR_10988,customer_107746,2020-01-09,13:30:00,52.64
OR_10989,customer_101088,2023-01-19,20:03:00,272.9
OR_10990,customer_10192,2022-09-10,13:27:00,366.33
OR_10991,customer_10145,2022-03-12,20:10:00,138.27
OR_10992,customer_10830,2023-01-31,16:50:00,385.77
OR_10993,customer_102576,2022-01-01,04:42:00,374.8
OR_10994,customer_102128,2022-04-08,17:21:00,18.8
OR_10995,customer_108379,2020-05-14,21:21:00,259.01
OR_10996,customer_104858,2023-03-07,07:10:00,12.92
OR_10997,customer_105155,2023-07-21,10:39:00,24.26
OR_10998,customer_102023,2020-10-21,01:19:00,159.02
OR_10999,customer_103872,2021-11-15,00:29:00,217.9
OR_11000,customer_109556,2023-05-16,02:27:00,103.75
OR_11001,customer_10859,2023-03-03,08:22:00,17.95
OR_11002,customer_10880,2020-04-10,09:31:00,252.25
OR_11003,customer_10786,2021-06-17,10:20:00,123.94
OR_11004,customer_106507,2022-11-19,00:45:00,323.57
OR_11005,customer_103740,2021-05-01,22:49:00,218.42
OR_11006,customer_107894,2020-02-08,00:29:00,94.63
OR_11007,customer_105066,2021-04-21,10:26:00,175.67
OR_11008,customer_105753,2021-03-24,12:09:00,308.91
OR_11009,customer_10947,2022-08-08,18:54:00,461.71
OR_11010,customer_105611,2022-02-08,00:22:00,378.71
OR_11011,customer_104655,2020-01-11,20:23:00,122.15
OR_11012,customer_104392,2023-07-26,16:26:00,488.77
OR_11013,customer_103893,2023-01-28,01:53:00,61.41
OR_11014,customer_109570,2023-08-19,14:52:00,454.35
OR_11015,customer_105015,2022-06-07,10:59:00,320.34
OR_11016,customer_106190,2023-07-27,16:36:00,204.35
OR_11017,customer_102641,2020-11-16,21:32:00,355.03
OR_11018,customer_10361,2022-04-15,21:51:00,426.52
OR_11019,customer_106541,2020-09-01,06:14:00,274.26
OR_11020,customer_103852,2021-11-21,07:55:00,227.38
OR_11021,customer_109005,2022-04-22,20:15:00,88.99
OR_11022,customer_106682,2023-07-18,04:13:00,478.34
OR_11023,customer_105388,2021-05-25,20:45:00,384.65
OR_11024,customer_101933,2021-08-15,02:37:00,450.95
OR_11025,customer_103045,2022-10-26,18:11:00,391.56
OR_11026,customer_101319,2020-10-23,14:29:00,318.48
OR_11027,customer_102352,2023-12-17,01:29:00,349.76
OR_11028,customer_10444,2020-12-20,16:27:00,174.67
OR_11029,customer_101596,2021-01-11,03:31:00,377.74
OR_11030,customer_105652,2023-04-11,12:27:00,205.33
OR_11031,customer_107013,2021-01-30,07:15:00,218.88
OR_11032,customer_103669,2023-12-07,15:21:00,306.32
OR_11033,customer_103116,2020-12-16,05:46:00,166.45
OR_11034,customer_101981,2021-11-01,14:34:00,108.59
OR_11035,customer_10598,2020-11-03,18:20:00,454.91
OR_11036,customer_106731,2022-06-27,03:16:00,257.61
OR_11037,customer_106538,2023-12-23,12:36:00,255.32
OR_11038,customer_103658,2022-02-17,08:26:00,101.04
OR_11039,customer_109136,2020-12-29,11:26:00,84.83
OR_11040,customer_10782,2023-04-18,17:45:00,55.79
OR_11041,customer_104867,2020-02-19,10:18:00,211.06
OR_11042,customer_109464,2023-12-06,03:10:00,322.67
OR_11043,customer_105913,2020-03-15,00:46:00,379.11
OR_11044,customer_103476,2023-03-24,11:06:00,198.32
OR_11045,customer_109644,2023-08-14,00:41:00,11.73
OR_11046,customer_109674,2020-03-09,06:40:00,445.39
OR_11047,customer_102829,2021-12-15,10:35:00,201.26
OR_11048,customer_105082,2022-09-24,05:28:00,392.69
OR_11049,customer_10741,2023-01-29,21:59:00,337.53
OR_11050,customer_102075,2021-08-11,12:42:00,466.0
OR_11051,customer_106367,2023-05-06,14:30:00,280.08
OR_11052,customer_104841,2022-08-19,23:40:00,52.85
OR_11053,customer_101040,2021-06-09,21:06:00,465.34
OR_11054,customer_106245,2020-07-16,19:14:00,338.1
OR_11055,customer_10624,2023-03-19,14:58:00,92.65
OR_11056,customer_102662,2022-04-27,07:22:00,77.96
OR_11057,customer_103223,2020-05-02,23:02:00,321.61
OR_11058,customer_10851,2020-12-29,19:50:00,24.71
OR_11059,customer_109766,2020-02-25,06:51:00,382.79
OR_11060,customer_102154,2022-09-01,00:38:00,402.68
OR_11061,customer_10998,2021-07-20,05:32:00,171.36
OR_11062,customer_107156,2023-11-09,13:00:00,28.82
OR_11063,customer_105546,2022-02-07,05:11:00,166.97
OR_11064,customer_10208,2022-02-25,22:45:00,457.07
OR_11065,customer_104669,2023-03-15,22:05:00,437.46
OR_11066,customer_104243,2020-01-19,14:28:00,239.19
OR_11067,customer_105357,2021-10-29,05:21:00,78.82
OR_11068,customer_109725,2023-02-10,07:39:00,490.99
OR_11069,customer_105495,2020-05-22,20:58:00,230.13
OR_11070,customer_10313,2023-03-26,05:25:00,325.11
OR_11071,customer_108815,2022-02-12,19:51:00,247.34
OR_11072,customer_103387,2023-06-18,03:47:00,361.35
OR_11073,customer_103275,2022-06-30,21:49:00,422.78
OR_11074,customer_101546,2023-01-02,04:32:00,254.09
OR_11075,customer_106111,2020-02-20,16:41:00,74.98
OR_11076,customer_103994,2023-07-10,06:15:00,372.9
OR_11077,customer_106542,2021-08-27,22:19:00,164.23
OR_11078,customer_102835,2021-02-24,08:20:00,190.24
OR_11079,customer_107733,2023-04-03,11:45:00,42.02
OR_11080,customer_108255,2022-03-01,21:35:00,488.68
OR_11081,customer_108772,2021-08-16,20:30:00,75.69
OR_11082,customer_103657,2020-01-09,14:00:00,183.67
OR_11083,customer_107096,2020-06-13,08:32:00,208.94
OR_11084,customer_10871,2020-10-17,14:32:00,52.19
OR_11085,customer_106578,2021-08-04,15:33:00,431.15
OR_11086,customer_106555,2021-01-05,18:54:00,458.45
OR_11087,customer_102257,2023-07-28,06:00:00,219.41
OR_11088,customer_103494,2023-03-09,22:36:00,184.68
OR_11089,customer_106932,2022-10-21,04:28:00,173.21
OR_11090,customer_102150,2021-03-10,23:21:00,258.02
OR_11091,customer_104057,2021-02-13,13:51:00,471.18
OR_11092,customer_105841,2021-03-23,15:56:00,463.91
OR_11093,customer_104349,2021-11-24,10:23:00,395.56
OR_11094,customer_103346,2023-10-15,12:39:00,384.61
OR_11095,customer_104459,2021-08-18,01:31:00,351.49
OR_11096,customer_108037,2021-11-16,23:12:00,173.96
OR_11097,customer_103646,2021-10-17,11:13:00,237.81
OR_11098,customer_106948,2020-11-06,00:59:00,440.44
OR_11099,customer_101038,2020-10-04,09:48:00,396.33
OR_11100,customer_105277,2021-10-19,22:32:00,450.96
OR_11101,customer_108462,2022-10-31,10:10:00,153.49
OR_11102,customer_10777,2022-06-30,23:11:00,342.73
OR_11103,customer_102006,2022-02-16,02:48:00,428.86
OR_11104,customer_105861,2022-06-25,04:57:00,134.35
OR_11105,customer_105302,2020-09-26,20:11:00,450.44
OR_11106,customer_101207,2023-02-25,15:58:00,424.71
OR_11107,customer_106290,2020-11-16,17:20:00,140.85
OR_11108,customer_101359,2020-12-04,08:05:00,225.51
OR_11109,customer_104065,2023-07-02,04:39:00,93.38
OR_11110,customer_106757,2021-02-11,06:36:00,205.2
OR_11111,customer_1077,2020-03-09,04:40:00,86.09
OR_11112,customer_106606,2022-10-14,05:36:00,375.18
OR_11113,customer_103746,2022-08-07,13:04:00,370.23
OR_11114,customer_10702,2020-09-28,01:15:00,192.81
OR_11115,customer_105074,2023-03-08,03:31:00,284.33
OR_11116,customer_108312,2021-02-02,15:51:00,428.6
OR_11117,customer_109161,2020-09-18,13:41:00,328.07
OR_11118,customer_10154,2021-10-18,01:13:00,47.54
OR_11119,customer_102767,2020-08-14,09:25:00,118.07
OR_11120,customer_101177,2022-01-04,13:44:00,200.26
OR_11121,customer_103641,2022-10-22,11:52:00,296.11
OR_11122,customer_107293,2023-04-23,02:13:00,446.23
OR_11123,customer_101793,2021-02-20,22:47:00,285.51
OR_11124,customer_104958,2022-04-18,09:01:00,175.16
OR_11125,customer_108569,2021-07-02,06:37:00,317.64
OR_11126,customer_1077,2020-12-08,13:12:00,381.59
OR_11127,customer_103127,2023-01-18,18:02:00,288.45
OR_11128,customer_106304,2022-12-25,19:01:00,325.74
OR_11129,customer_104712,2022-06-23,23:23:00,279.6
OR_11130,customer_108493,2022-09-29,06:11:00,152.26
OR_11131,customer_107846,2021-10-14,13:01:00,318.14
OR_11132,customer_10123,2023-05-31,08:08:00,54.69
OR_11133,customer_108612,2020-11-11,18:07:00,466.8
OR_11134,customer_107981,2020-10-10,15:21:00,433.4
OR_11135,customer_106732,2020-06-08,21:53:00,324.55
OR_11136,customer_102292,2023-08-08,16:36:00,479.81
OR_11137,customer_107898,2020-07-09,14:31:00,393.49
OR_11138,customer_101924,2020-04-05,01:12:00,160.97
OR_11139,customer_101506,2023-08-25,14:37:00,350.45
OR_11140,customer_102014,2023-12-03,00:04:00,153.93
OR_11141,customer_10973,2021-01-29,18:05:00,181.25
OR_11142,customer_108303,2020-04-01,18:02:00,68.98
OR_11143,customer_10570,2021-01-13,18:48:00,296.01
OR_11144,customer_102276,2021-02-10,06:49:00,17.06
OR_11145,customer_106945,2022-06-23,18:51:00,264.02
OR_11146,customer_101287,2022-05-23,17:10:00,441.79
OR_11147,customer_108280,2022-10-22,17:16:00,58.95
OR_11148,customer_101013,2020-12-27,21:34:00,347.08
OR_11149,customer_102656,2021-04-07,08:09:00,19.92
OR_11150,customer_101539,2021-06-08,13:29:00,150.03
OR_11151,customer_102305,2021-10-18,02:03:00,154.56
OR_11152,customer_106967,2021-03-28,16:13:00,131.9
OR_11153,customer_103648,2022-08-10,14:49:00,224.41
OR_11154,customer_103907,2021-11-02,03:06:00,139.02
OR_11155,customer_104854,2023-03-09,06:30:00,354.93
OR_11156,customer_104058,2022-11-06,17:51:00,119.69
OR_11157,customer_105436,2020-11-16,03:44:00,311.7
OR_11158,customer_101826,2023-09-28,20:29:00,174.79
OR_11159,customer_109784,2021-04-26,11:24:00,223.95
OR_11160,customer_103760,2021-12-28,06:43:00,193.29
OR_11161,customer_108581,2020-04-14,08:09:00,224.4
OR_11162,customer_10683,2020-08-08,21:04:00,156.97
OR_11163,customer_108620,2021-12-24,08:11:00,102.82
OR_11164,customer_109940,2021-06-21,20:35:00,69.98
OR_11165,customer_104311,2023-05-20,07:33:00,286.82
OR_11166,customer_105088,2021-10-31,09:22:00,212.1
OR_11167,customer_101597,2023-03-24,20:53:00,301.54
OR_11168,customer_109930,2022-04-15,08:29:00,132.35
OR_11169,customer_1029,2022-12-27,14:48:00,291.83
OR_11170,customer_108604,2021-06-30,03:45:00,499.83
OR_11171,customer_105810,2021-08-02,17:09:00,71.51
OR_11172,customer_106015,2023-12-06,17:45:00,205.05
OR_11173,customer_107284,2022-09-12,17:44:00,484.72
OR_11174,customer_106706,2022-03-18,02:15:00,253.76
OR_11175,customer_107663,2020-11-02,15:18:00,316.19
OR_11176,customer_109339,2022-01-17,13:03:00,159.24
OR_11177,customer_108795,2020-08-18,02:04:00,144.31
OR_11178,customer_10596,2021-04-02,15:25:00,126.39
OR_11179,customer_101974,2023-12-16,13:42:00,381.75
OR_11180,customer_101171,2022-12-17,04:54:00,491.03
OR_11181,customer_105886,2023-01-09,15:58:00,22.05
OR_11182,customer_106535,2023-11-19,00:47:00,362.51
OR_11183,customer_105802,2020-03-25,15:10:00,131.94
OR_11184,customer_101920,2021-10-29,09:09:00,329.06
OR_11185,customer_106473,2023-05-12,09:59:00,360.42
OR_11186,customer_101082,2023-05-23,07:47:00,403.26
OR_11187,customer_106524,2022-07-24,19:48:00,402.73
OR_11188,customer_108960,2023-05-30,23:26:00,495.77
OR_11189,customer_102707,2021-02-01,18:34:00,299.71
OR_11190,customer_107900,2021-07-03,00:12:00,469.23
OR_11191,customer_109266,2023-07-25,12:29:00,152.2
OR_11192,customer_103219,2020-10-12,11:56:00,122.02
OR_11193,customer_107178,2021-07-14,14:13:00,152.88
OR_11194,customer_106887,2023-02-19,17:39:00,349.92
OR_11195,customer_102129,2021-05-04,22:53:00,209.49
OR_11196,customer_103677,2021-08-02,20:05:00,78.08
OR_11197,customer_105361,2020-05-19,05:30:00,432.7
OR_11198,customer_106399,2021-06-08,22:28:00,288.68
OR_11199,customer_102486,2022-02-06,14:18:00,222.8
OR_11200,customer_105659,2023-05-30,19:38:00,498.25
OR_11201,customer_105443,2020-11-27,09:32:00,298.91
OR_11202,customer_107227,2022-06-21,08:21:00,182.61
OR_11203,customer_105243,2020-07-26,16:19:00,22.14
OR_11204,customer_103228,2022-02-13,09:27:00,301.16
OR_11205,customer_10856,2022-12-13,04:15:00,207.12
OR_11206,customer_107394,2022-04-14,11:36:00,97.25
OR_11207,customer_103490,2022-01-30,00:45:00,409.58
OR_11208,customer_109658,2022-05-14,18:43:00,178.63
OR_11209,customer_105381,2021-03-03,00:25:00,329.62
OR_11210,customer_108359,2023-06-08,00:35:00,97.83
OR_11211,customer_107131,2022-10-19,06:50:00,407.93
OR_11212,customer_108500,2021-02-24,22:50:00,287.57
