department_id,department_name,location,allocated_budget
D_10938,Account department,store,218054.08
D_10939,Production,office,350892.8
D_10940,Account department,office,223989.28
D_10941,Administration,store,138034.61
D_10942,Human Resources,store,30490.06
D_10943,IT,store,283872.17
D_10944,Marketing,office,45594.6
D_10945,Sales,office,160639.97
D_10946,Marketing,office,453153.28
D_10947,Finance,office,200415.05
D_10948,Administration,office,147233.82
D_10949,Sales,office,413196.93
D_10950,Purchasing,store,273000.51
D_10951,Administration,office,58512.2
D_10952,Designing department,store,457260.92
D_10953,Accounting,office,151215.8
D_10954,Marketing,office,75461.46
D_10955,Human Resources,store,407007.46
D_10956,Production,office,37165.56
D_10957,Designing department,office,376161.73
D_10958,Account department,office,463658.18
D_10959,Production,office,267122.54
D_10960,Human Resources,store,249190.34
D_10961,Administration,store,73786.37
D_10962,Production,store,472000.44
D_10963,Sales,office,80269.65
D_10964,Account department,office,460271.29
D_10965,Purchasing,store,192415.57
D_10966,Sales representatives,store,189142.28
D_10967,Production,store,398055.52
D_10968,IT,store,125628.98
D_10969,IT,office,119949.45
D_10970,Accounting,store,52273.66
D_10971,Accounting,store,444777.12
D_10972,Administration,office,402789.18
D_10973,IT,office,244907.53
D_10974,Marketing,office,404141.83
D_10975,Designing department,office,296402.18
D_10976,Finance,office,119036.92
D_10977,Human Resources,store,43940.38
D_10978,Designing department,office,253080.73
D_10979,Administration,store,284989.96
D_10980,IT,store,302558.87
D_10981,Sales,store,452064.47
D_10982,Human Resources,office,270029.09
D_10983,IT,office,188410.99
D_10984,Marketing,store,321845.22
D_10985,Account department,office,293006.07
D_10986,Sales,store,244593.16
D_10987,Purchasing,store,167829.87
D_10988,Accounting,store,418242.87
D_10989,Sales representatives,office,440165.78
D_10990,Administration,office,164787.97
D_10991,Designing department,store,181799.23
D_10992,Production,office,445536.52
D_10993,Sales representatives,store,118041.13
D_10994,Administration,office,104176.14
D_10995,Marketing,store,185487.13
D_10996,Accounting,office,215726.89
D_10997,Account department,office,373711.08
D_10998,Accounting,office,496285.02
D_10999,IT,store,310684.48
D_11000,Finance,office,182421.43
D_11001,Purchasing,store,369154.24
D_11002,Sales representatives,store,216196.23
D_11003,Administration,office,62856.34
D_11004,Finance,store,215035.27
D_11005,Accounting,office,224793.85
D_11006,Sales,office,258506.24
D_11007,Sales,store,384799.25
D_11008,IT,store,486941.19
D_11009,Marketing,store,109943.07
D_11010,Accounting,office,483832.21
D_11011,IT,office,451616.52
D_11012,Marketing,store,85347.3
D_11013,Designing department,store,353774.82
D_11014,Sales,store,467919.79
D_11015,Administration,store,438710.54
D_11016,Sales,store,93829.85
D_11017,Designing department,store,27382.68
D_11018,Administration,store,420895.2
D_11019,Accounting,office,280917.84
D_11020,Accounting,office,27873.06
D_11021,Accounting,store,354063.08
D_11022,Purchasing,office,158103.94
D_11023,Sales representatives,store,339314.18
D_11024,IT,store,31976.81
D_11025,Marketing,store,302250.15
D_11026,Account department,office,327647.55
D_11027,Accounting,office,136069.67
D_11028,Production,office,431179.82
D_11029,Designing department,office,277354.13
D_11030,Accounting,store,28494.94
D_11031,Finance,store,465318.93
D_11032,Designing department,office,95460.55
D_11033,Production,office,387592.92
D_11034,Accounting,office,392846.39
D_11035,Accounting,store,161212.74
D_11036,Sales,store,229568.51
D_11037,Administration,store,234384.51
D_11038,Sales,store,378930.11
D_11039,Sales,store,364721.98
D_11040,Administration,store,348220.03
D_11041,Sales representatives,store,388886.13
D_11042,Administration,office,221433.89
D_11043,Account department,office,460617.18
D_11044,Accounting,office,325918.16
D_11045,IT,office,431058.65
D_11046,Account department,store,69196.76
D_11047,Marketing,store,77052.62
D_11048,Administration,office,262972.52
D_11049,Purchasing,office,354715.59
D_11050,Purchasing,office,39041.07
D_11051,Human Resources,office,178706.76
D_11052,Human Resources,store,79598.07
D_11053,Finance,office,134976.57
D_11054,Purchasing,store,175801.74
D_11055,Production,office,479390.96
D_11056,Finance,office,105127.9
D_11057,Designing department,store,467180.9
D_11058,IT,store,122537.94
D_11059,Human Resources,store,390739.36
D_11060,Accounting,office,246040.61
D_11061,Marketing,office,112242.09
D_11062,Sales representatives,store,382594.58
D_11063,Finance,store,341358.73
D_11064,Account department,store,393371.83
D_11065,Production,store,356824.23
D_11066,Marketing,store,30139.49
D_11067,Accounting,office,385395.46
D_11068,Marketing,office,27478.01
D_11069,Accounting,store,24983.52
D_11070,Finance,store,84046.91
D_11071,Administration,store,31823.27
D_11072,Administration,store,355306.09
D_11073,Accounting,store,409664.4
D_11074,Administration,office,139880.49
D_11075,Human Resources,office,26450.71
D_11076,Finance,office,61342.93
D_11077,Purchasing,store,421981.94
D_11078,Administration,store,21060.13
D_11079,Production,office,105127.7
D_11080,Marketing,office,293015.22
D_11081,Administration,store,105566.6
D_11082,Sales,store,159560.1
D_11083,Account department,office,255487.14
D_11084,Accounting,store,211825.72
D_11085,Administration,office,319877.03
D_11086,Account department,store,48658.27
D_11087,Sales,office,205424.61
D_11088,Administration,store,412515.56
D_11089,Designing department,store,222602.34
D_11090,IT,office,332648.34
D_11091,Finance,office,35689.01
D_11092,Sales representatives,store,423903.19
D_11093,Account department,store,471026.7
D_11094,Accounting,store,408981.07
D_11095,Purchasing,office,318175.26
D_11096,Administration,store,31929.68
D_11097,Administration,office,80500.53
D_11098,Sales representatives,store,188018.56
D_11099,IT,office,242019.82
D_11100,Accounting,office,137253.37
D_11101,Marketing,office,318586.94
D_11102,Purchasing,office,248831.09
D_11103,Human Resources,office,125887.71
D_11104,Finance,store,24492.33
D_11105,Account department,office,233181.31
D_11106,Production,store,488255.52
D_11107,Designing department,office,62777.2
D_11108,Production,store,383122.75
D_11109,Designing department,office,329952.26
D_11110,Accounting,office,482595.35
D_11111,Designing department,office,338625.99
D_11112,Marketing,store,248473.96
D_11113,IT,office,258048.86
D_11114,Production,office,461405.94
D_11115,Account department,store,485415.4
D_11116,Administration,office,377641.15
D_11117,Sales,store,380354.26
D_11118,IT,office,155604.81
D_11119,Account department,store,270032.84
D_11120,IT,store,86034.31
D_11121,Purchasing,office,273158.75
D_11122,Designing department,office,372655.13
D_11123,Purchasing,store,253552.62
D_11124,Marketing,store,456622.11
D_11125,Finance,store,280502.99
D_11126,Designing department,office,44147.53
D_11127,Purchasing,store,292462.79
D_11128,Designing department,store,151300.83
D_11129,IT,store,77733.31
D_11130,Designing department,store,95608.73
D_11131,Accounting,store,464997.42
D_11132,Sales,store,63793.77
D_11133,Finance,office,122018.28
D_11134,Finance,store,131827.63
D_11135,Human Resources,store,156279.77
D_11136,Purchasing,store,205571.26
D_11137,Designing department,store,341237
D_11138,Sales,office,252772.66
D_11139,Finance,store,375559.9
D_11140,Production,office,173846.08
D_11141,Finance,office,374658.5
D_11142,Purchasing,store,439850.04
D_11143,Production,office,128688.09
D_11144,Purchasing,office,353858.34
D_11145,Accounting,office,455191.08
D_11146,Sales,office,62157.01
D_11147,Designing department,store,239748.55
D_11148,IT,office,118114.55
D_11149,Sales,office,428743.24
D_11150,Production,office,416805.8
D_11151,Human Resources,store,381372.7
D_11152,IT,office,422155.21
D_11153,Designing department,office,261042.42
D_11154,Accounting,store,466805.49
D_11155,IT,office,225526.99
D_11156,Sales,store,182835.65
D_11157,Administration,office,343453.92
D_11158,Marketing,store,231245.62
D_11159,Marketing,office,428344.16
D_11160,Account department,store,369736.82
D_11161,Accounting,store,157881.85
D_11162,Production,office,162101.04
D_11163,Accounting,office,149528.46
D_11164,Accounting,store,38622.72
D_11165,Finance,store,459968.79
D_11166,Sales,store,119784.19
D_11167,Sales representatives,office,442828.49
D_11168,Accounting,office,319248.39
D_11169,Account department,store,77093.15
D_11170,Purchasing,store,238993.33
D_11171,Finance,office,301716.37
D_11172,Sales,office,217944.97
D_11173,Accounting,office,183217.8
D_11174,Marketing,office,366060.83
D_11175,Production,store,124877.78
D_11176,Sales,office,414529.61
D_11177,Marketing,store,111539.75
D_11178,Marketing,office,110444.14
D_11179,Sales,store,423927.55
D_11180,Human Resources,store,156340.27
D_11181,Sales,office,485324.55
D_11182,Account department,store,141149.58
D_11183,Production,store,387639.5
D_11184,Designing department,office,403056.9
D_11185,Human Resources,office,285863.71
D_11186,Administration,store,168006.3
D_11187,Finance,store,241249.06
D_11188,Sales representatives,store,449520.76
D_11189,Account department,store,275516.42
D_11190,Account department,office,237930.67
D_11191,Designing department,store,483441.44
D_11192,IT,store,397534.3
D_11193,Administration,office,224904.25
D_11194,Accounting,store,164715.15
D_11195,Account department,store,452193.15
D_11196,Marketing,store,96776.9
D_11197,Marketing,office,65520.97
D_11198,IT,office,29141.63
D_11199,Accounting,store,359614.16
D_11200,Designing department,office,371427.09
D_11201,Account department,store,216462.41
D_11202,Purchasing,office,360315.03
D_11203,Marketing,office,476888.21
D_11204,Sales,office,93651.02
D_11205,Sales representatives,store,310190.55
D_11206,IT,office,93328.04
D_11207,IT,store,169335.99
D_11208,Purchasing,office,33698.05
D_11209,Finance,store,426428.18
D_11210,Sales representatives,store,372958.04
D_11211,Purchasing,office,359013.95
D_11212,Finance,store,414942.03
D_11213,Production,store,396324.4
D_11214,Production,store,280479.93
D_11215,Accounting,office,293796.74
D_11216,IT,store,350464.55
D_11217,IT,office,475768.46
D_11218,Marketing,office,324568.21
D_11219,Marketing,store,119831.18
D_11220,Marketing,store,491532.88
D_11221,Purchasing,store,393360.37
D_11222,Accounting,store,28915.37
D_11223,Sales,store,14930.29
D_11224,Designing department,office,65678.86
D_11225,Human Resources,store,352348.15
D_11226,Accounting,store,331900.48
D_11227,Account department,office,65258.92
D_11228,Human Resources,office,319798.23
D_11229,Production,store,112650.3
D_11230,Account department,store,107584.41
D_11231,Purchasing,store,57573.2
D_11232,IT,store,250820.21
D_11233,Designing department,store,43782.04
D_11234,Account department,store,140366.5
D_11235,Purchasing,store,328639.89
D_11236,Purchasing,office,281843.56
D_11237,Sales,office,61661.88
D_11238,Purchasing,store,219510.63
D_11239,Marketing,store,143143.32
D_11240,Purchasing,office,397568.6
D_11241,Sales representatives,store,207634.57
D_11242,Human Resources,store,135928.33
D_11243,Sales representatives,office,166652
D_11244,IT,store,320790.45
D_11245,Sales representatives,office,21994.56
D_11246,Finance,office,214052.78
D_11247,Sales,store,452138.26
D_11248,Human Resources,office,178807.24
D_11249,Sales,store,132847.44
D_11250,Accounting,office,35770.37
D_11251,Purchasing,store,352227.83
D_11252,Sales,office,122230.75
D_11253,Purchasing,store,198599.88
D_11254,Administration,store,310973.78
D_11255,Administration,store,123466.66
D_11256,Production,store,164081.07
D_11257,IT,store,285740.04
D_11258,Sales,store,23220.68
D_11259,Designing department,store,462275.37
D_11260,Production,office,247328.64
D_11261,Sales,store,164693
D_11262,Marketing,office,269662.77
D_11263,Production,store,125760.09
D_11264,Accounting,store,160009.27
D_11265,Purchasing,store,204904.58
D_11266,IT,store,33308.82
D_11267,Account department,office,288682.59
D_11268,Finance,office,83328.64
D_11269,Sales,store,199556.27
D_11270,Production,store,263110.54
D_11271,Finance,store,93877.98
D_11272,Marketing,store,69036.38
D_11273,Finance,office,293237.04
D_11274,Finance,office,165926.24
D_11275,Finance,store,84961.26
D_11276,Finance,office,63192.06
D_11277,Administration,office,180305.87
D_11278,Account department,store,497600.91
D_11279,IT,store,118433.55
D_11280,Production,store,419044.52
D_11281,IT,office,457811.97
D_11282,Marketing,store,473836.24
D_11283,Purchasing,office,133679.91
D_11284,Designing department,store,267331.9
D_11285,Sales,office,133392
D_11286,Human Resources,office,112160.38
D_11287,Human Resources,store,154066.84
D_11288,Administration,store,97568.67
D_11289,Production,store,438985.95
D_11290,Sales representatives,office,66959.36
D_11291,Purchasing,store,256472.58
D_11292,Designing department,store,297200.83
D_11293,Designing department,store,384688.13
D_11294,Designing department,store,455459.08
D_11295,IT,office,176705.18
D_11296,Production,office,288753.09
D_11297,Accounting,office,232408.47
D_11298,Marketing,office,202052.25
D_11299,Account department,office,342159.8
D_11300,Marketing,office,56566.54
D_11301,Sales,store,389971.48
D_11302,Accounting,store,10967.38
D_11303,Account department,office,259574.8
D_11304,Human Resources,office,485256.94
D_11305,IT,office,489605.62
D_11306,Production,office,47522.81
D_11307,Administration,store,91028.29
D_11308,Designing department,store,98637.17
D_11309,Sales,office,473918.44
D_11310,Sales,store,498782.09
D_11311,Purchasing,store,139124.96
D_11312,IT,office,347404.72
D_11313,Purchasing,store,142901.48
D_11314,Purchasing,office,371420.09
D_11315,Human Resources,store,157226.39
D_11316,Purchasing,store,419740.21
D_11317,Account department,office,76230.64
D_11318,Account department,office,458886.5
D_11319,Sales,store,161798.89
D_11320,Purchasing,store,432845.57
D_11321,Sales,office,110003.34
D_11322,Marketing,store,193011.89
D_11323,Human Resources,store,127226.09
D_11324,IT,office,131629.68
D_11325,Finance,store,168161.29
D_11326,Finance,store,318980.67
D_11327,Administration,store,263837.8
D_11328,Designing department,office,215671.03
D_11329,IT,office,169296.22
D_11330,Designing department,office,34278.65
D_11331,Human Resources,store,152443.04
D_11332,Designing department,office,147875.9
D_11333,Accounting,office,280942.24
D_11334,Marketing,store,423681.62
D_11335,Marketing,office,350061.3
D_11336,Administration,store,449214.91
D_11337,Account department,store,301916.22
D_11338,Finance,office,97400.83
D_11339,Sales,store,143023.31
D_11340,Marketing,store,310922.3
D_11341,Accounting,office,256907.43
D_11342,Accounting,office,436846.5
D_11343,Account department,store,443026.15
D_11344,Administration,office,233246.67
D_11345,Marketing,office,225794.82
D_11346,Purchasing,office,55471.29
D_11347,Human Resources,office,381650.62
D_11348,Production,store,193252.02
D_11349,Sales,office,29560.64
D_11350,Sales representatives,office,136733.33
D_11351,Account department,store,200134.49
D_11352,Finance,office,412110.9
D_11353,Account department,office,45598.09
D_11354,Finance,store,411544.34
D_11355,Designing department,store,412501.44
D_11356,Production,office,33181.14
D_11357,Human Resources,store,151320.87
D_11358,Administration,store,221669.71
D_11359,IT,office,350640.06
D_11360,Sales representatives,office,201574.59
D_11361,Marketing,office,461783.07
D_11362,Marketing,store,35250.98
D_11363,Accounting,store,354394.29
D_11364,Administration,office,472598.79
D_11365,Finance,store,465827.52
D_11366,Human Resources,office,445581.46
D_11367,Account department,store,150480.33
D_11368,IT,office,219554.32
D_11369,Human Resources,store,444672.49
D_11370,Designing department,store,26706.18
D_11371,Production,store,36828.27
D_11372,Sales representatives,store,367839.24
D_11373,Accounting,store,151443.6
D_11374,Human Resources,store,211047.35
D_11375,Finance,store,190696.83
D_11376,Human Resources,store,224643.96
D_11377,Account department,store,428577.4
D_11378,Designing department,office,424919.49
D_11379,Administration,office,23607.34
D_11380,Administration,office,167635.05
D_11381,Marketing,store,238748.03
D_11382,Sales,store,472160.77
D_11383,Designing department,store,471211.7
D_11384,Purchasing,store,235885.02
D_11385,Marketing,store,381900.27
D_11386,IT,store,141245.68
D_11387,Production,office,188330.66
D_11388,Marketing,office,383974.47
D_11389,Marketing,office,250476.3
D_11390,Administration,store,304717.37
D_11391,IT,store,481050.02
D_11392,Production,store,68560.58
D_11393,Finance,office,318845.45
D_11394,Production,office,158437.94
D_11395,Administration,office,293288.54
D_11396,Sales,store,99575.69
D_11397,Marketing,store,337740.08
D_11398,Marketing,office,468986.5
D_11399,Designing department,store,322235.65
D_11400,IT,store,245504.04
D_11401,Accounting,office,279227.37
D_11402,Finance,store,423231.99
D_11403,Sales,store,373248.94
D_11404,Designing department,store,76908.53
D_11405,IT,store,194094.47
D_11406,Human Resources,office,421045.18
D_11407,Administration,office,242227.63
D_11408,Administration,office,57649.62
D_11409,Production,office,16640.38
D_11410,Purchasing,office,32218.48
D_11411,Human Resources,office,427987.55
D_11412,Purchasing,office,140033.68
D_11413,IT,store,48990.19
D_11414,Account department,office,54472.19
D_11415,Designing department,office,113241.98
D_11416,Marketing,office,148800.73
D_11417,Accounting,store,415503.38
D_11418,Finance,office,488941.87
D_11419,Marketing,office,296999.82
D_11420,Account department,office,333596.65
D_11421,Finance,office,338516.54
D_11422,Marketing,store,82466.55
D_11423,Human Resources,store,155956.75
D_11424,Sales,office,216799.73
D_11425,Marketing,store,482667.43
D_11426,Accounting,store,181987.54
D_11427,Designing department,store,499949.49
D_11428,Marketing,store,48307.11
D_11429,Marketing,office,444782.19
D_11430,Finance,office,71721.76
D_11431,Human Resources,store,379310.18
D_11432,Marketing,office,57612.82
D_11433,Marketing,store,87499.02
D_11434,Sales representatives,office,159850.78
D_11435,Sales,office,152782.74
D_11436,Account department,store,455846.73
D_11437,Finance,store,37581.6
D_11438,Administration,store,420598.62
D_11439,Account department,office,353985.23
D_11440,IT,store,252977.94
D_11441,IT,office,44383.7
D_11442,Marketing,office,381753.31
D_11443,Administration,store,183230.91
D_11444,Marketing,store,272152.63
D_11445,Finance,store,26585.39
D_11446,Finance,office,363482.7
D_11447,Administration,store,428299.45
D_11448,Finance,office,67419.54
D_11449,Sales representatives,office,414530.28
D_11450,Designing department,store,320710.84
D_11451,Production,office,452581.83
D_11452,Production,store,402046.13
D_11453,Accounting,store,492741.59
D_11454,Human Resources,office,258675.76
D_11455,IT,office,378506.55
D_11456,Administration,office,323590.6
D_11457,Purchasing,office,204960.57
D_11458,Sales,store,395041.43
D_11459,Human Resources,store,264328.2
D_11460,Sales,store,272987.59
D_11461,Finance,office,215075.92
D_11462,Designing department,store,168572.41
D_11463,Human Resources,store,409427
D_11464,Finance,store,273341.81
D_11465,IT,office,229746.99
D_11466,Account department,office,118545.41
D_11467,Designing department,store,363693.48
D_11468,Sales,store,42763.3
D_11469,Production,store,415797.43
D_11470,Accounting,office,129371.21
D_11471,Sales representatives,office,120513.92
D_11472,Administration,store,431148.92
D_11473,Production,store,276529.98
D_11474,Designing department,office,136445.64
D_11475,Marketing,store,329649.6
D_11476,Accounting,office,55779.19
D_11477,Marketing,office,206987.39
D_11478,Human Resources,store,303390.57
D_11479,Purchasing,store,416255.72
D_11480,Designing department,store,35686.01
D_11481,Human Resources,office,319163.36
D_11482,Sales,store,102781.02
D_11483,Purchasing,office,99784.16
D_11484,Purchasing,office,198197.35
D_11485,Purchasing,office,342054.23
D_11486,Purchasing,office,126233.4
D_11487,Account department,store,481422.05
D_11488,Accounting,office,23625.09
D_11489,Sales,store,446430.37
D_11490,Purchasing,store,157737.7
D_11491,Administration,store,458584.02
D_11492,Administration,office,335658.44
D_11493,Human Resources,store,82958
D_11494,Production,office,395449.66
D_11495,Human Resources,office,95043.13
D_11496,Account department,office,454155.45
D_11497,Administration,store,207767.09
D_11498,Account department,office,21296.73
D_11499,Marketing,store,132199.92
D_11500,Administration,store,448440.95
D_11501,Purchasing,store,248210.34
D_11502,Account department,store,335692.31
D_11503,IT,store,318921.48
D_11504,Purchasing,office,353318.03
D_11505,Accounting,store,99414.37
D_11506,Accounting,store,488122.27
D_11507,Account department,office,429011.12
D_11508,Human Resources,store,189506.11
D_11509,Designing department,office,39374.57
D_11510,Human Resources,store,82588.28
D_11511,Finance,store,53620.24
D_11512,Finance,store,151375.54
D_11513,Purchasing,store,437494.72
D_11514,Sales representatives,store,334531.11
D_11515,Sales representatives,office,473815.93
D_11516,Sales,office,266287.53
D_11517,Sales representatives,office,457476.64
D_11518,Accounting,store,129430.03
D_11519,Production,store,280230.74
D_11520,Accounting,office,34290.6
D_11521,IT,office,467915
D_11522,Account department,store,437637.73
D_11523,Production,store,477645.13
D_11524,Accounting,store,243842.01
D_11525,Human Resources,office,429798.09
D_11526,Administration,office,64915.26
D_11527,Marketing,store,91305.71
D_11528,Production,store,155683.1
D_11529,Account department,store,66490.37
D_11530,Production,office,225129.2
D_11531,Sales,office,137237.65
D_11532,Purchasing,office,398306.94
D_11533,Marketing,store,435447.9
D_11534,IT,store,212875.27
D_11535,Production,store,288386.08
D_11536,Finance,store,29132.46
D_11537,Marketing,store,481477.04
D_11538,IT,office,116728.55
D_11539,Marketing,store,258504.85
D_11540,Human Resources,store,427357.73
D_11541,Account department,store,323679.67
D_11542,Production,store,266519.36
D_11543,Administration,office,54372.81
D_11544,Designing department,store,230441.07
D_11545,Purchasing,office,97043.97
D_11546,Account department,store,417832.11
D_11547,Sales representatives,office,427116.81
D_11548,Administration,store,390100.63
D_11549,Purchasing,store,54539.52
D_11550,Purchasing,store,44207.94
D_11551,Purchasing,office,280502.63
D_11552,Sales representatives,store,185986.56
D_11553,Sales,office,356829.11
D_11554,Sales,office,146658.16
D_11555,Human Resources,office,487704.2
D_11556,Marketing,store,312368.11
D_11557,Human Resources,store,185052.26
D_11558,Purchasing,office,69255.17
D_11559,Purchasing,office,349244.19
D_11560,Sales representatives,store,423290.62
D_11561,Designing department,office,301105.55
D_11562,Production,office,375350.78
D_11563,Accounting,office,350150.36
D_11564,Accounting,store,239017.73
D_11565,Designing department,store,273421.48
D_11566,Production,office,368310.23
D_11567,Human Resources,office,405011.29
D_11568,Sales representatives,office,28549.29
D_11569,Accounting,office,115842.52
D_11570,Administration,office,393602.41
D_11571,Account department,office,395272.48
D_11572,Finance,office,291547.24
D_11573,Finance,office,380134.18
D_11574,Purchasing,office,439225.79
D_11575,Finance,office,200789.58
D_11576,Accounting,store,454285.21
D_11577,Sales representatives,store,31261.48
D_11578,Finance,office,338934.57
D_11579,Marketing,office,153512.9
D_11580,Designing department,office,259858.08
D_11581,Marketing,office,439849.91
D_11582,Administration,office,317558.76
D_11583,Sales,office,106990.86
D_11584,Finance,store,327998.74
D_11585,Marketing,office,177710.25
D_11586,Purchasing,store,248786.98
D_11587,Accounting,store,369817.65
D_11588,Marketing,store,299947.99
D_11589,Human Resources,store,350727.38
D_11590,Finance,office,240268.55
D_11591,Purchasing,office,273526.7
D_11592,Human Resources,office,274541
D_11593,Sales,store,15145.68
D_11594,Production,store,493880.12
D_11595,Human Resources,office,133992.2
D_11596,Marketing,office,421558.23
D_11597,Designing department,store,10806.34
D_11598,Designing department,office,114043.28
D_11599,Marketing,store,385554.27
D_11600,Production,office,364549.78
D_11601,Human Resources,store,274772.94
D_11602,Designing department,office,236891.19
D_11603,Accounting,office,120699.18
D_11604,Sales representatives,office,493112.78
D_11605,Sales representatives,office,325077.99
D_11606,Accounting,store,132907.49
D_11607,Administration,store,434803.18
D_11608,Designing department,store,253391.51
D_11609,Designing department,store,466219.51
D_11610,Human Resources,store,233152.97
D_11611,Administration,office,144103.3
D_11612,Purchasing,office,362320.7
D_11613,Purchasing,office,337893.17
D_11614,Sales,store,216801.94
D_11615,Purchasing,office,352729.6
D_11616,Production,store,421697.78
D_11617,Designing department,store,98181.75
D_11618,Marketing,office,489621.05
D_11619,Marketing,store,413636.33
D_11620,Sales representatives,office,187465.13
D_11621,Human Resources,office,365917.09
D_11622,Human Resources,office,54577.39
D_11623,Sales representatives,store,251522.31
D_11624,Human Resources,office,239107.2
D_11625,Production,office,278717.03
D_11626,Marketing,store,132810.15
D_11627,Accounting,store,294420.12
D_11628,Designing department,store,158961.82
D_11629,Human Resources,store,195759.65
D_11630,Purchasing,store,196084.63
D_11631,Production,office,200185.34
D_11632,Designing department,office,412882.61
D_11633,Purchasing,store,113379.54
D_11634,Purchasing,store,260696.76
D_11635,Marketing,office,376699.39
D_11636,Human Resources,office,353708.12
D_11637,Production,office,377504.71
D_11638,Administration,office,304535.93
D_11639,IT,office,211917.45
D_11640,Finance,store,278934.37
D_11641,Human Resources,office,455978.54
D_11642,Human Resources,store,75362.51
D_11643,Designing department,store,328807.08
D_11644,Finance,office,231299.06
D_11645,Purchasing,store,334589.28
D_11646,Human Resources,store,412976.09
D_11647,Purchasing,office,112468.08
D_11648,Sales representatives,store,45937.61
D_11649,Sales representatives,office,29707.64
D_11650,Accounting,office,81392.46
D_11651,Finance,office,172155.08
D_11652,Sales representatives,store,85041.31
D_11653,Production,office,31969.78
D_11654,Account department,store,424850.18
D_11655,Account department,office,307730.55
D_11656,Accounting,office,251821.83
D_11657,Sales,office,373804.37
D_11658,IT,office,165681.43
D_11659,Production,store,429985.63
D_11660,Designing department,office,74210.73
D_11661,Designing department,store,471429.71
D_11662,Account department,office,46148.92
D_11663,Marketing,office,31021.23
D_11664,Purchasing,office,428585.27
D_11665,Administration,store,164865.77
D_11666,IT,office,146175.55
D_11667,Sales representatives,office,62599.57
D_11668,Designing department,store,362280.33
D_11669,Sales,office,310173.49
D_11670,Sales,store,428575.27
D_11671,Accounting,store,317779.75
D_11672,Sales representatives,office,303103.01
D_11673,Administration,office,356032.38
D_11674,Account department,office,71154.68
D_11675,Designing department,office,441646.43
D_11676,Human Resources,office,118610.03
D_11677,Production,office,446353.62
D_11678,Production,store,135868.37
D_11679,Sales,store,419794.86
D_11680,Sales representatives,store,403599.61
D_11681,Marketing,office,113159.24
D_11682,Sales representatives,office,364693
D_11683,Production,office,39176.9
D_11684,Production,office,366724.51
D_11685,Human Resources,office,197732.85
D_11686,Administration,office,138092.7
D_11687,Human Resources,store,197239.29
D_11688,Sales,office,374143.97
D_11689,Finance,office,150072.49
D_11690,IT,store,319184.51
D_11691,Accounting,store,279780.32
D_11692,Sales,store,205765.12
D_11693,Sales,store,111834.37
D_11694,IT,store,159390.25
D_11695,Finance,store,298896.49
D_11696,Administration,office,205294.17
D_11697,Finance,store,337262.95
D_11698,Designing department,store,307507.31
D_11699,Administration,office,336134.46
D_11700,Marketing,office,75219.04
D_11701,Purchasing,store,380419.93
D_11702,Finance,store,19706.51
D_11703,Marketing,store,21839.13
D_11704,Accounting,store,272250.65
D_11705,Administration,office,423014.67
D_11706,Production,office,445465.5
D_11707,Finance,office,105753.11
D_11708,Designing department,store,25174.84
D_11709,Finance,store,441408.92
D_11710,Marketing,office,491268.8
D_11711,Administration,store,27590.04
D_11712,Administration,office,188990.77
D_11713,Finance,store,292160.29
D_11714,Production,office,332806.62
D_11715,IT,office,313608.73
D_11716,Accounting,store,420844.41
D_11717,Account department,store,416528.08
D_11718,Purchasing,store,308755.23
D_11719,Sales,store,96391.04
D_11720,Human Resources,store,50670.76
D_11721,Sales representatives,store,85587.8
D_11722,Sales,office,361367.97
D_11723,Accounting,store,316267
D_11724,Purchasing,store,393788.48
D_11725,Finance,office,161594.92
D_11726,IT,store,46810.55
D_11727,Finance,office,144021.69
D_11728,Sales representatives,store,240527.1
D_11729,Designing department,office,444484.45
D_11730,IT,store,428941.27
D_11731,Purchasing,store,314333.12
D_11732,Administration,office,232520.05
D_11733,Account department,store,303189.74
D_11734,Sales representatives,office,312498.56
D_11735,Production,office,88001.7
D_11736,Sales,store,341464.96
D_11737,Finance,store,117377.97
D_11738,Finance,store,460571.17
D_11739,Human Resources,office,394102.81
D_11740,Production,store,273652.68
D_11741,Sales representatives,store,352763.41
D_11742,Sales,store,487686.2
D_11743,Sales,office,142238.93
D_11744,Production,office,283316.46
D_11745,Sales representatives,store,263673.67
D_11746,Designing department,office,427613.57
D_11747,Production,store,411336.09
D_11748,Accounting,store,355494.74
D_11749,Human Resources,office,92106.49
D_11750,Finance,office,30179.53
D_11751,Accounting,store,74053.94
D_11752,Human Resources,office,382986.91
D_11753,Marketing,store,414775
D_11754,Accounting,office,455982.79
D_11755,Marketing,office,202840.69
D_11756,Finance,office,239891.78
D_11757,Finance,store,229791.07
D_11758,Designing department,office,458752.4
D_11759,Accounting,office,42994.2
D_11760,Administration,office,479311.05
D_11761,Sales,office,299840.29
D_11762,Accounting,office,467756.35
D_11763,Account department,store,409630.3
D_11764,Human Resources,office,447655.19
D_11765,Human Resources,store,342296
D_11766,Sales representatives,store,391500.08
D_11767,Designing department,store,191206.75
D_11768,Sales,office,144636.04
D_11769,Finance,office,156132.54
D_11770,Production,office,289719.28
D_11771,IT,store,407464.71
D_11772,Finance,office,59099.3
D_11773,Account department,store,198682.07
D_11774,Administration,store,245527.95
D_11775,Sales representatives,store,124272.66
D_11776,Account department,office,93220.65
D_11777,Production,office,465543.67
D_11778,Account department,office,96607.55
D_11779,Marketing,store,108224.01
